question_id,difficulty,category,method,iteration,is_correct,error,latency_ms,prompt_chars,generated_sql,gold_sql,question
CR07,simple,regional_risk,semantic_layer,4,True,,2530,7681,"SELECT district.A3, COUNT(loan.account_id) AS defaulted_count
FROM loan
JOIN account ON loan.account_id = account.account_id
JOIN district ON account.district_id = district.district_id
WHERE loan.status = 'D'
GROUP BY district.A3
ORDER BY defaulted_count DESC
LIMIT 1","SELECT district.A3 AS region, COUNT(loan.loan_id) AS default_count FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id WHERE loan.status = 'D' GROUP BY district.A3 ORDER BY default_count DESC LIMIT 1",Which region has the highest number of defaulted loan accounts?
CR08,simple,transaction_behavior,text_to_sql,0,True,,736,2436,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,semantic_layer,0,True,,844,7658,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,text_to_sql,1,True,,863,2436,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,semantic_layer,1,True,,944,7658,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,text_to_sql,2,True,,750,2436,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,semantic_layer,2,True,,1017,7658,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,text_to_sql,3,True,,977,2436,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id;",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,semantic_layer,3,True,,1042,7658,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,text_to_sql,4,True,,1824,2436,"SELECT AVG(trans.balance)
   FROM trans
   JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR08,simple,transaction_behavior,semantic_layer,4,True,,1040,7658,"SELECT AVG(trans.balance)
FROM trans
JOIN account ON trans.account_id = account.account_id",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?
CR09,simple,transaction_behavior,text_to_sql,0,False,,1739,2423,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100;",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,semantic_layer,0,False,,1377,7645,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,text_to_sql,1,False,,1727,2423,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100;",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,semantic_layer,1,False,,1430,7645,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,text_to_sql,2,False,,1117,2423,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,semantic_layer,2,False,,1227,7645,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,text_to_sql,3,False,,996,2423,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,semantic_layer,3,False,,1337,7645,"SELECT COUNT(account.account_id)
FROM account
JOIN trans ON account.account_id = trans.account_id
GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,text_to_sql,4,False,,1174,2423,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100;",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR09,simple,transaction_behavior,semantic_layer,4,False,,1393,7645,"SELECT COUNT(account.account_id)
   FROM account
   JOIN trans ON account.account_id = trans.account_id
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?
CR10,simple,card_risk,text_to_sql,0,True,,1037,2452,"SELECT COUNT(DISTINCT card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,semantic_layer,0,True,,1815,7674,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,text_to_sql,1,True,,1058,2452,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,semantic_layer,1,True,,1337,7674,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,text_to_sql,2,True,,1149,2452,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,semantic_layer,2,True,,1679,7674,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,text_to_sql,3,True,,1132,2452,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,semantic_layer,3,True,,2384,7674,"SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_id = disp.disp_id
WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,text_to_sql,4,True,,1177,2452,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR10,simple,card_risk,semantic_layer,4,True,,1376,7674,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id
   WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?
CR11,moderate,default_risk,text_to_sql,0,False,,1186,2453,"SELECT COUNT(loan.loan_id) * 1.0 / NULLIF(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END), 0) AS default_rate
   FROM loan
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,semantic_layer,0,True,,1372,7675,"SELECT AVG(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) * 100 AS default_rate
   FROM loan
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,text_to_sql,1,False,,1246,2453,"SELECT COUNT(loan.loan_id) * 1.0 / NULLIF(COUNT(CASE WHEN loan.status IN ('B', 'D') THEN loan.loan_id END), 0) AS default_rate
   FROM loan
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,semantic_layer,1,True,,1435,7675,"SELECT SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id) AS default_rate
FROM loan
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,text_to_sql,2,False,,1424,2453,"SELECT COUNT(loan.loan_id) * 1.0 / NULLIF(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END), 0) AS default_rate
   FROM loan
   WHERE loan.duration > 36
   GROUP BY loan.duration;","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,semantic_layer,2,True,,1409,7675,"SELECT AVG(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) * 100 AS default_rate
FROM loan
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,text_to_sql,3,False,,1247,2453,"SELECT COUNT(loan.loan_id) * 1.0 / (SELECT COUNT(*) FROM loan WHERE loan.duration > 36) AS default_rate
   FROM loan
   WHERE loan.duration > 36 AND loan.status IN ('B', 'D')","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,semantic_layer,3,True,,1573,7675,"SELECT SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS default_rate
FROM loan
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,text_to_sql,4,False,,1188,2453,"SELECT COUNT(loan.loan_id) * 1.0 / (SELECT COUNT(*) FROM loan WHERE loan.duration > 36) AS default_rate
   FROM loan
   WHERE loan.duration > 36 AND loan.status IN ('B', 'D')","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR11,moderate,default_risk,semantic_layer,4,True,,1678,7675,"SELECT AVG(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) * 100 AS default_rate
   FROM loan
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?
CR12,moderate,default_risk,text_to_sql,0,False,,1401,2469,"SELECT AVG(loan.amount) AS average_loan_amount, 
       CASE 
           WHEN loan.status IN ('B', 'D') THEN 'defaulted' 
           ELSE 'non-defaulted' 
       END AS loan_status
FROM loan
GROUP BY loan_status","SELECT CASE WHEN status IN ('B','D') THEN 'defaulted' ELSE 'non_defaulted' END AS group_label, AVG(amount) AS avg_amount FROM loan GROUP BY group_label",Compare the average loan amount between defaulted and non-defaulted contracts.
