question_id,difficulty,category,iteration,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions
CR08,simple,transaction_behavior,2,True,,,"SELECT AVG(trans.avg_balance) 
   FROM trans 
   JOIN account ON trans.account_link","SELECT AVG(trans.balance) 
   FROM trans 
   JOIN account ON trans.account_id = account.account_id ",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?,881,14676,"JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT AVG(AVG(trans.balance)) 
   FROM trans 
   JOIN account ON trans.account_id = account.account_id' -> 'SELECT AVG(trans.balance) 
   FROM trans 
   JOIN account ON trans.account_id = account.account_id'"
CR08,simple,transaction_behavior,3,True,,,SELECT AVG(trans.avg_balance) FROM trans JOIN account ON trans.account_link,SELECT AVG(trans.balance) FROM trans JOIN account ON trans.account_id = account.account_id ,SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?,871,14676,JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT AVG(AVG(trans.balance)) FROM trans JOIN account ON trans.account_id = account.account_id' -> 'SELECT AVG(trans.balance) FROM trans JOIN account ON trans.account_id = account.account_id'
CR08,simple,transaction_behavior,4,True,,,"SELECT AVG(trans.avg_balance) 
   FROM trans 
   JOIN account ON trans.account_link","SELECT AVG(trans.balance) 
   FROM trans 
   JOIN account ON trans.account_id = account.account_id ",SELECT AVG(balance) FROM trans,What is the average account balance across all accounts?,954,14676,"JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT AVG(AVG(trans.balance)) 
   FROM trans 
   JOIN account ON trans.account_id = account.account_id' -> 'SELECT AVG(trans.balance) 
   FROM trans 
   JOIN account ON trans.account_id = account.account_id'"
CR09,simple,transaction_behavior,0,False,,,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_link
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,1495,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,1,False,,,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_link
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,1401,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,2,False,,,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_link
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,1326,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,3,False,,,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_link
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,1818,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,4,False,,,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_link
   GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
   HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,1936,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR10,simple,card_risk,0,True,,,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON disp.card_link
   WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,2133,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,1,True,,,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON disp.card_link
   WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,3230,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,2,True,,,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON disp.card_link
   WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,2687,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,3,True,,,"SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON disp.card_link
   WHERE disp.type = 'OWNER' AND card.type = 'gold'","SELECT COUNT(card.card_id)
   FROM card
   JOIN disp ON card.disp_id = disp.disp_id WHERE disp.type = 'OWNER' AND card.type = 'gold'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,1246,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,4,True,,,"SELECT COUNT(card.card_id) 
   FROM card 
   JOIN disp ON disp.card_link 
   WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id) 
   FROM card 
   JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,1413,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR11,moderate,default_risk,0,True,,,"SELECT loan.default_rate 
   FROM loan 
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 
   FROM loan 
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,939,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,1,True,,,"SELECT loan.default_rate 
   FROM loan 
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 
   FROM loan 
   WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,1033,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,2,True,,,"SELECT loan.default_rate 
FROM loan 
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 
FROM loan 
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,865,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,3,True,,,"SELECT loan.default_rate 
FROM loan 
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 
FROM loan 
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,888,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,4,True,,,"SELECT loan.default_rate 
FROM loan 
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 
FROM loan 
WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,815,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR12,moderate,default_risk,0,False,,"Generated SQL error: Execution failed on sql 'SELECT
     AVG(CASE WHEN loan.status IN ('B', 'D') THEN AVG(loan.amount) END) AS avg_defaulted_amount,
     AVG(CASE WHEN loan.status IN ('A', 'C') THEN AVG(loan.amount) END) AS avg_non_defaulted_amount
   FROM loan': misuse of aggregate function AVG()","SELECT
     AVG(CASE WHEN loan.status IN ('B', 'D') THEN loan.avg_amount END) AS avg_defaulted_amount,
     AVG(CASE WHEN loan.status IN ('A', 'C') THEN loan.avg_amount END) AS avg_non_defaulted_amount
   FROM loan","SELECT
     AVG(CASE WHEN loan.status IN ('B', 'D') THEN AVG(loan.amount) END) AS avg_defaulted_amount,
     AVG(CASE WHEN loan.status IN ('A', 'C') THEN AVG(loan.amount) END) AS avg_non_defaulted_amount
   FROM loan","SELECT CASE WHEN status IN ('B','D') THEN 'defaulted' ELSE 'non_defaulted' END AS group_label, AVG(amount) AS avg_amount FROM loan GROUP BY group_label",Compare the average loan amount between defaulted and non-defaulted contracts.,1682,14709,MEASURE loan.avg_amount -> AVG(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
