question_id,difficulty,category,iteration,model,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions
CR09,simple,transaction_behavior,0,gpt-4o,False,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_link
GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,1016,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,1,gpt-4o,False,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_link
GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,976,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,2,gpt-4o,False,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_link
GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,919,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,3,gpt-4o,False,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_link
GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,953,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR09,simple,transaction_behavior,4,gpt-4o,False,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_link
GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN trans ON trans.account_id = account.account_id GROUP BY account.account_id
HAVING COUNT(trans.trans_id) > 100",SELECT COUNT(*) FROM (SELECT account_id FROM trans GROUP BY account_id HAVING COUNT(trans_id) > 100),How many accounts have made more than 100 transactions?,953,14663,JOIN link trans.account -> ON trans.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column)
CR10,simple,card_risk,0,gpt-4o,True,,,"SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_link
WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,1075,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,1,gpt-4o,True,,,"SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_link
WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,877,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,2,gpt-4o,True,,,"SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_link
WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,995,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,3,gpt-4o,True,,,"SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_link
WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,1045,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR10,simple,card_risk,4,gpt-4o,True,,,"SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_link
WHERE card.type = 'gold' AND disp.type = 'OWNER'","SELECT COUNT(card.card_id)
FROM card
JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER'",SELECT COUNT(card.card_id) FROM card JOIN disp ON card.disp_id = disp.disp_id WHERE card.type = 'gold' AND disp.type = 'OWNER',How many gold credit cards are held by account owners?,975,14692,JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR11,moderate,default_risk,0,gpt-4o,True,,,SELECT loan.default_rate FROM loan WHERE loan.duration > 36,"SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,825,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,1,gpt-4o,True,,,SELECT loan.default_rate FROM loan WHERE loan.duration > 36,"SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,706,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,2,gpt-4o,True,,,SELECT loan.default_rate FROM loan WHERE loan.duration > 36,"SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,1358,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,3,gpt-4o,True,,,SELECT loan.default_rate FROM loan WHERE loan.duration > 36,"SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,777,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR11,moderate,default_risk,4,gpt-4o,True,,,SELECT loan.default_rate FROM loan WHERE loan.duration > 36,"SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE loan.duration > 36","SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan WHERE duration > 36",What is the default rate for loan contracts with duration longer than 36 months?,748,14693,"MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM loan.duration -> loan.duration (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR12,moderate,default_risk,0,gpt-4o,False,,,"SELECT
    loan.status,
    loan.avg_amount
FROM
    loan
WHERE
    loan.status IN ('B', 'D', 'A', 'C')
GROUP BY
    loan.status","SELECT
    loan.status,
    AVG(loan.amount)
FROM
    loan
WHERE
    loan.status IN ('B', 'D', 'A', 'C')
GROUP BY
    loan.status","SELECT CASE WHEN status IN ('B','D') THEN 'defaulted' ELSE 'non_defaulted' END AS group_label, AVG(amount) AS avg_amount FROM loan GROUP BY group_label",Compare the average loan amount between defaulted and non-defaulted contracts.,992,14709,MEASURE loan.avg_amount -> AVG(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR12,moderate,default_risk,1,gpt-4o,False,,,"SELECT loan.status, loan.avg_amount
FROM loan
WHERE loan.status IN ('A', 'B', 'C', 'D')
GROUP BY loan.status","SELECT loan.status, AVG(loan.amount)
FROM loan
WHERE loan.status IN ('A', 'B', 'C', 'D')
GROUP BY loan.status","SELECT CASE WHEN status IN ('B','D') THEN 'defaulted' ELSE 'non_defaulted' END AS group_label, AVG(amount) AS avg_amount FROM loan GROUP BY group_label",Compare the average loan amount between defaulted and non-defaulted contracts.,1015,14709,MEASURE loan.avg_amount -> AVG(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR12,moderate,default_risk,2,gpt-4o,False,,,"SELECT
    CASE WHEN loan.status IN ('B', 'D') THEN 'Defaulted' ELSE 'Non-Defaulted' END AS loan_status,
    AVG(loan.avg_amount)
FROM loan
GROUP BY loan_status","SELECT
    CASE WHEN loan.status IN ('B', 'D') THEN 'Defaulted' ELSE 'Non-Defaulted' END AS loan_status,
    AVG(loan.amount)
FROM loan
GROUP BY loan_status","SELECT CASE WHEN status IN ('B','D') THEN 'defaulted' ELSE 'non_defaulted' END AS group_label, AVG(amount) AS avg_amount FROM loan GROUP BY group_label",Compare the average loan amount between defaulted and non-defaulted contracts.,1174,14709,"MEASURE loan.avg_amount -> AVG(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT
    CASE WHEN loan.status IN ('B', 'D') THEN 'Defaulted' ELSE 'Non-Defaulted' END AS loan_status,
    AVG(AVG(loan.amount))
FROM loan
GROUP BY loan_status' -> 'SELECT
    CASE WHEN loan.status IN ('B', 'D') THEN 'Defaulted' ELSE 'Non-Defaulted' END AS loan_status,
    AVG(loan.amount)
FROM loan
GROUP BY loan_status'"
CR12,moderate,default_risk,3,gpt-4o,False,,,"SELECT loan.status, loan.avg_amount
FROM loan
WHERE loan.status IN ('A', 'B', 'C', 'D')
GROUP BY loan.status","SELECT loan.status, AVG(loan.amount)
FROM loan
WHERE loan.status IN ('A', 'B', 'C', 'D')
GROUP BY loan.status","SELECT CASE WHEN status IN ('B','D') THEN 'defaulted' ELSE 'non_defaulted' END AS group_label, AVG(amount) AS avg_amount FROM loan GROUP BY group_label",Compare the average loan amount between defaulted and non-defaulted contracts.,1042,14709,MEASURE loan.avg_amount -> AVG(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR12,moderate,default_risk,4,gpt-4o,False,,,"SELECT loan.status, loan.avg_amount
FROM loan
WHERE loan.status IN ('A', 'B', 'C', 'D')
GROUP BY loan.status","SELECT loan.status, AVG(loan.amount)
FROM loan
WHERE loan.status IN ('A', 'B', 'C', 'D')
GROUP BY loan.status","SELECT CASE WHEN status IN ('B','D') THEN 'defaulted' ELSE 'non_defaulted' END AS group_label, AVG(amount) AS avg_amount FROM loan GROUP BY group_label",Compare the average loan amount between defaulted and non-defaulted contracts.,1122,14709,MEASURE loan.avg_amount -> AVG(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR13,moderate,regional_risk,0,gpt-4o,False,,,"SELECT district.district_name
FROM district
JOIN account ON account.district_link
JOIN loan ON loan.account_link
GROUP BY district.district_name
HAVING loan.default_rate > 10","SELECT district.A2
FROM district
JOIN account ON account.district_id = district.district_id JOIN loan ON loan.account_id = account.account_id GROUP BY district.A2
HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > 10","SELECT district.A2 AS district_name, CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A2 HAVING default_rate > 10 ORDER BY default_rate DESC",Which districts have a default rate above 10%?,1965,14691,"JOIN link account.district -> ON account.district_id = district.district_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
